,Date,fOU_H0.9,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
193,0.193,1.3888189,0.6203439,0.47680506,1.1738826,1.2146869,1.064427,0.1891073,1.2916092,1.1352867,0.5726792,1.3477962,0.47130722,0.40841347,0.931429,0.9678672,0.60658246,0.14337145,1.4400616,0.85586953,0.3735423,0.6572648,1.1759269,0.11578439,1.2753354,1.3585969,1.2603271,1.2731593,1.3875619,0.9389962,1.1819527,0.4073717,1.1460203,0.59763,0.437347,1.0323712,1.0952792,0.08990907,0.9720505,0.1212001,0.39310983,0.9417956,0.9809089,0.7471008,0.28462836,0.9050912,0.26013845,0.94046074,1.0480537,1.1336108,1.2297139,1.1800247,1.1369845,1.2510991,0.8549896,0.48296916,0.8664772,0.5838613,1.2449275,0.21697012,0.81178516,0.40634927,0.93883014,0.6444344,0.18343517,0.4864336,0.6776339,0.69421226,0.046550088,1.0635662,1.3889762,1.4084492,0.905074,1.1148152,0.67654806,0.29877076,0.97464514,0.3959504,0.12210219,1.1596795,0.9145646,0.21677521,1.1266916,0.5247065,0.6993067,0.14026068,0.4466573,0.94242257,1.3120558,0.70283425,0.15614636,1.0014962,0.31076577,0.5803153,0.43459958,1.0783325,0.28583732,0.202277,1.3317759,0.06770675,1.1910809,0.92193466
194,0.194,1.3839638,0.6234424,0.47740877,1.1707274,1.2105184,1.0630186,0.18688662,1.2896234,1.1306304,0.5656114,1.3485092,0.46743572,0.40023687,0.93645537,0.9653429,0.5944385,0.14030923,1.4407668,0.8526664,0.36692205,0.6516886,1.183698,0.11280736,1.2691824,1.3650739,1.2576463,1.2714708,1.3888886,0.9401786,1.1728283,0.40690267,1.1297816,0.59514713,0.429021,1.0375954,1.0969263,0.088092044,0.9730783,0.11882439,0.3849019,0.94691986,0.97883725,0.7431486,0.28336972,0.8835663,0.25822663,0.93639785,1.0304505,1.1229955,1.2304068,1.1744066,1.1285614,1.2489696,0.85325456,0.48247176,0.86506575,0.5738004,1.237979,0.21519066,0.8268144,0.4007956,0.93225074,0.65291953,0.18015717,0.4847139,0.66051847,0.6985226,0.043633547,1.0851803,1.3839403,1.4061882,0.90047973,1.1107701,0.6801598,0.29507124,0.9668202,0.39331472,0.11936008,1.1546518,0.91340417,0.2135977,1.1281214,0.51765645,0.6924091,0.13749638,0.44239897,0.9399363,1.3125185,0.7017887,0.15367265,1.0038524,0.31033602,0.577125,0.43545207,1.0866568,0.28107557,0.20069052,1.3281854,0.06450337,1.1775566,0.92743504
195,0.195,1.3789215,0.62743735,0.46751267,1.1719104,1.2102586,1.0614035,0.18392073,1.2808379,1.1384518,0.55288327,1.345078,0.4659307,0.39771765,0.9380582,0.9588254,0.5947661,0.13739067,1.4442302,0.8639867,0.35730106,0.6422972,1.1890347,0.110590294,1.2709545,1.365337,1.2602689,1.2728783,1.3898209,0.9471183,1.1751357,0.40258497,1.1406964,0.5976921,0.41941994,1.0194923,1.1031358,0.086212106,0.97446835,0.11650706,0.38404658,0.9436709,0.98445797,0.74836653,0.28083774,0.8788018,0.2524364,0.94458956,1.030199,1.1203264,1.2281007,1.1928557,1.1190379,1.256356,0.85811454,0.46991363,0.8588662,0.5721964,1.2511073,0.21232429,0.8205174,0.39863178,0.92105985,0.6471919,0.17643976,0.47334766,0.65083843,0.6753269,0.045539483,1.0897095,1.3829885,1.4074948,0.8889705,1.1083007,0.66773576,0.29050913,0.9611928,0.38961953,0.116858035,1.1532725,0.9128771,0.21040821,1.1262503,0.5182116,0.694239,0.13465387,0.4298961,0.9427243,1.3025836,0.7129611,0.15024523,1.011893,0.3019002,0.57538766,0.43307215,1.0858735,0.27687928,0.1939401,1.320786,0.062179532,1.174146,0.9374435
196,0.196,1.3756914,0.6285055,0.45552492,1.1844964,1.2005019,1.0618956,0.18059964,1.2778041,1.1285348,0.53742296,1.3478184,0.46573284,0.38481697,0.9346018,0.9528563,0.5902388,0.13451576,1.4497566,0.8514389,0.3583388,0.627773,1.1900167,0.107801095,1.2700056,1.3618145,1.2621071,1.2771188,1.3885089,0.95848787,1.1757338,0.4051507,1.1338744,0.59644777,0.419464,1.0240155,1.0950845,0.083712034,0.963046,0.1140035,0.3804796,0.94277877,0.9702037,0.7410305,0.2777057,0.90106696,0.24406724,0.94334507,1.0244527,1.1165202,1.2262784,1.1902479,1.1157789,1.2434949,0.86223996,0.45978814,0.86042076,0.5597121,1.2568222,0.20883587,0.80953306,0.39620706,0.9112009,0.6377042,0.17373145,0.47327527,0.64173204,0.67647547,0.041233756,1.0888333,1.3848011,1.4054605,0.8772891,1.1130571,0.64033765,0.2910005,0.9582011,0.38850427,0.113774166,1.1480688,0.8969387,0.20865981,1.1198931,0.52154744,0.7033594,0.13188523,0.42554924,0.9432057,1.3102529,0.7080443,0.14789644,1.0138721,0.29745474,0.56923056,0.43416476,1.0839702,0.27296045,0.19102393,1.3129692,0.061335962,1.1769991,0.940537
197,0.197,1.3770524,0.6262503,0.4421307,1.1757326,1.2111872,1.0504974,0.17748345,1.2747902,1.1296303,0.5251243,1.3491989,0.47557643,0.37692222,0.9282824,0.9476179,0.5897174,0.13174665,1.4505901,0.8444038,0.35773313,0.62615234,1.1874548,0.1051067,1.2672338,1.3654131,1.2634739,1.2742556,1.3871975,0.9658412,1.1700985,0.40587556,1.1395774,0.5995963,0.41333643,1.0268507,1.0909417,0.0811985,0.96602905,0.11177872,0.38046855,0.9241571,0.9779857,0.75356936,0.2747486,0.90186536,0.23859212,0.92661273,1.0168549,1.1088214,1.2256645,1.1892625,1.1125983,1.2445058,0.8739845,0.45710063,0.8503899,0.55275303,1.2649529,0.20202297,0.80247056,0.38499397,0.90092856,0.63394797,0.17057236,0.47059163,0.6321496,0.6746735,0.037282545,1.0752169,1.3871056,1.4045166,0.8700329,1.1053551,0.64345616,0.28377482,0.94146526,0.38688284,0.111505084,1.1357374,0.8795544,0.20921922,1.1118323,0.51213104,0.69928706,0.12913892,0.42538205,0.93743837,1.3057618,0.722817,0.14463809,1.0049361,0.29116884,0.5645477,0.4310894,1.0714529,0.26890653,0.1873748,1.315772,0.05890614,1.1740305,0.9455637
198,0.198,1.3755541,0.62793434,0.4446075,1.1733031,1.2123344,1.0450425,0.17221826,1.2702528,1.1269782,0.51432055,1.3516151,0.4689991,0.3689393,0.93276334,0.95142955,0.59440964,0.12896267,1.4520801,0.8419124,0.35405827,0.6079799,1.1763922,0.1026484,1.2611945,1.3650668,1.2575545,1.2710066,1.3897759,0.9636855,1.1751556,0.40959537,1.1377298,0.5938233,0.40392876,1.0304854,1.0903996,0.0808599,0.9678698,0.10881305,0.3794125,0.9136502,0.9859673,0.7244856,0.26947886,0.90112394,0.23310868,0.91890824,1.0154753,1.1055365,1.2268823,1.1863029,1.1080887,1.241928,0.8587884,0.45732477,0.8442319,0.5489025,1.2601019,0.19739635,0.7908878,0.38490775,0.9038027,0.6277535,0.16705057,0.45553786,0.6199681,0.67466253,0.03543363,1.0834773,1.3848039,1.3960043,0.86698097,1.0940474,0.65492433,0.2802284,0.94134057,0.38848993,0.10934565,1.1327709,0.877513,0.20673513,1.1118276,0.50283104,0.7042819,0.12639044,0.42255384,0.9383819,1.300467,0.72200096,0.14185539,1.0017945,0.2886579,0.54709846,0.4237806,1.0625801,0.26538035,0.18313318,1.3142167,0.05699966,1.1711336,0.94095427
199,0.199,1.3717668,0.6333682,0.4340633,1.169114,1.2108215,1.0455871,0.169007,1.2631994,1.1248547,0.5047638,1.3473759,0.46724615,0.3695654,0.92303246,0.9471213,0.5920901,0.12636048,1.4503903,0.84287435,0.34878328,0.6003928,1.1735444,0.100287415,1.25852,1.361523,1.257514,1.2708218,1.3878036,0.9780497,1.1636286,0.40393993,1.1442199,0.5843736,0.40841267,1.0277405,1.0922948,0.07827836,0.97821194,0.10620679,0.37418365,0.9131158,0.98699236,0.7226565,0.26454,0.89692837,0.23328602,0.9189533,1.0114204,1.112727,1.228955,1.1911709,1.1137207,1.248246,0.848732,0.45328227,0.84023106,0.5407464,1.259521,0.19388835,0.797288,0.3821652,0.9011706,0.62364644,0.16442434,0.45073527,0.59774053,0.66649514,0.033918977,1.0710545,1.3834859,1.3908008,0.86253685,1.0772798,0.6524821,0.27197865,0.9427153,0.38013703,0.10676719,1.1401743,0.8660473,0.20333838,1.1113005,0.49146828,0.6964861,0.123751506,0.4230393,0.9486248,1.3048168,0.71952796,0.13905793,1.0024107,0.28566006,0.54113436,0.4170604,1.0617102,0.26234046,0.18031058,1.3143902,0.0541024,1.1732694,0.93172854
200,0.2,1.3686491,0.62710553,0.42041063,1.1698346,1.2110385,1.0339435,0.16410254,1.2610475,1.1221925,0.48747265,1.3501748,0.47014666,0.3517974,0.9218027,0.943873,0.58534753,0.123635516,1.4526101,0.840977,0.34737992,0.59713674,1.1699661,0.09772713,1.261795,1.3608469,1.2688086,1.2767967,1.3876785,0.9755105,1.1590706,0.3965543,1.1388378,0.5794888,0.40503874,1.0300021,1.0991224,0.07650215,0.98859525,0.10294947,0.36318466,0.91301405,1.0007248,0.7188955,0.25686407,0.890471,0.22791651,0.9190937,1.0272871,1.1038488,1.2249585,1.1824288,1.1156892,1.2535776,0.84567,0.44874287,0.83044785,0.54884744,1.2661468,0.18992326,0.78622794,0.37768468,0.894615,0.61564094,0.16130114,0.44528347,0.59608823,0.67594945,0.03279372,1.0765038,1.3819141,1.3826782,0.8511815,1.0839083,0.6501344,0.2652638,0.9362662,0.38086388,0.104745336,1.1552778,0.8736009,0.20035766,1.0962068,0.49014688,0.69622314,0.12116755,0.4230702,0.9441428,1.2996625,0.7107639,0.13625094,0.99844885,0.28174382,0.53833735,0.41284898,1.0712142,0.26156855,0.17739609,1.3174071,0.052784573,1.169846,0.9203231
201,0.201,1.3640027,0.6306187,0.4142929,1.1744659,1.2191298,1.0254803,0.16061,1.2566429,1.1102055,0.47752002,1.3443286,0.47044656,0.3437299,0.9109691,0.95391667,0.5784647,0.12099438,1.4504609,0.8436678,0.34127602,0.5950446,1.161804,0.09563842,1.2610815,1.3588945,1.2707433,1.2734704,1.3880042,0.9706158,1.1551692,0.39739957,1.1371711,0.5715941,0.40032014,1.0163587,1.0963115,0.077748284,0.9730299,0.10012497,0.36095965,0.91918993,0.9974784,0.7123985,0.25439143,0.8755956,0.22189231,0.91630924,1.0206192,1.1101964,1.2315514,1.1877047,1.1072799,1.2570754,0.8446891,0.44297737,0.8222824,0.5364435,1.2754917,0.1862466,0.7768765,0.36802274,0.889394,0.6048023,0.15899684,0.44588676,0.5855049,0.6661603,0.03130443,1.0860076,1.3783555,1.3771912,0.83925706,1.0803717,0.6463834,0.2615022,0.9377003,0.37978083,0.10274138,1.1641121,0.8693717,0.19705589,1.0956682,0.48877767,0.7132224,0.11859569,0.41842815,0.941233,1.2959569,0.7065854,0.13345249,0.9927365,0.2763292,0.5281782,0.40921453,1.0636852,0.257457,0.17346594,1.3152914,0.05359458,1.1655651,0.90830344
202,0.202,1.357828,0.6435383,0.406251,1.1731122,1.2293378,1.0160823,0.15807919,1.2517111,1.1029248,0.47577482,1.3396401,0.46623534,0.33692038,0.9043525,0.9300252,0.57487714,0.11824498,1.4511102,0.8395817,0.3369737,0.5886103,1.1477603,0.094080366,1.2615241,1.3534188,1.2716142,1.2759857,1.3873461,0.9768134,1.1591139,0.3987775,1.1445017,0.571512,0.39476034,1.0070668,1.1010208,0.07611803,0.97170424,0.09889593,0.3654853,0.9221725,1.0102654,0.71672547,0.24972801,0.8706451,0.21506803,0.905841,1.0251282,1.1038332,1.2266327,1.1881404,1.0905597,1.2574613,0.8509743,0.43145803,0.8431803,0.53989273,1.2776262,0.18158953,0.77012855,0.3623211,0.89025337,0.59244084,0.15608247,0.4368776,0.57539797,0.6514174,0.030274563,1.0883839,1.381974,1.3813398,0.8444828,1.0819461,0.6389903,0.25988865,0.9363595,0.36922932,0.10213876,1.1689318,0.8793534,0.19458428,1.09831,0.47991017,0.71888286,0.116173424,0.42007515,0.9521036,1.2961347,0.70312387,0.13068521,0.98768955,0.26899517,0.5281308,0.39763975,1.0652213,0.25345725,0.1715769,1.3091371,0.052560583,1.1596161,0.9076476
203,0.203,1.3515455,0.65545255,0.39717692,1.1711848,1.2265316,1.0030043,0.15477702,1.248511,1.0971942,0.4697669,1.3330116,0.46160755,0.33171397,0.9024452,0.9029354,0.5710201,0.115534805,1.4502238,0.8220691,0.32815763,0.59634244,1.1506808,0.09082137,1.2609466,1.3481236,1.2781638,1.2619216,1.3899814,0.9876794,1.1633406,0.39625943,1.1475738,0.562377,0.39114356,1.0146241,1.106247,0.07262549,0.9695676,0.09620035,0.36410162,0.9153974,1.0172659,0.7208794,0.2459431,0.8620342,0.21210842,0.8847105,1.0239608,1.0903723,1.2208575,1.1881418,1.0853572,1.253599,0.8409638,0.4295629,0.8390449,0.5339968,1.2750537,0.17858331,0.7785965,0.35488096,0.8898235,0.58561456,0.15292385,0.42470866,0.5655858,0.64536154,0.027100665,1.1008114,1.3854498,1.3786308,0.8406278,1.0928352,0.64063996,0.25473818,0.92363375,0.3662783,0.09983478,1.170953,0.8980529,0.193666,1.0932571,0.47226852,0.7289305,0.11392963,0.42360392,0.94092834,1.2838074,0.6993031,0.12782744,0.98980933,0.26304555,0.5284044,0.39214173,1.0589876,0.2481731,0.16893582,1.3102697,0.053871773,1.1598608,0.90672547
204,0.204,1.3492166,0.6552419,0.39308235,1.1624763,1.2270411,1.0135692,0.15088318,1.2472703,1.0993713,0.46377066,1.3316175,0.4550778,0.32224578,0.90203464,0.90426576,0.55559886,0.11293133,1.4498937,0.8284422,0.3231584,0.58699924,1.1428201,0.08983036,1.2607147,1.3441391,1.2754785,1.2585436,1.3904972,0.9825591,1.1529921,0.39812562,1.1397351,0.5645503,0.3939074,1.0221132,1.1095079,0.07127981,0.98037404,0.09374876,0.35866576,0.91591847,1.0113224,0.73492444,0.24722242,0.8702884,0.2091272,0.88760936,1.0288188,1.0826321,1.2207335,1.1803693,1.0909379,1.2478905,0.8450937,0.42841843,0.8329276,0.5428864,1.27936,0.17593616,0.7721518,0.3461862,0.89004177,0.5785505,0.15019208,0.41696653,0.559474,0.6486818,0.026729237,1.1024188,1.3821596,1.3716671,0.82269824,1.0974025,0.62957466,0.25173685,0.93437666,0.36862868,0.09761205,1.1740521,0.9046938,0.18994558,1.0960305,0.4673828,0.7202436,0.11176098,0.42571536,0.93612885,1.2820933,0.6848368,0.12517439,0.9890854,0.2625668,0.5193368,0.37942928,1.0479167,0.24731672,0.16561607,1.3090158,0.052976362,1.166895,0.9039234
205,0.205,1.3426174,0.6484176,0.38952416,1.1524045,1.2240233,1.0100024,0.1477806,1.2342452,1.0964472,0.46321198,1.339249,0.45662966,0.31602508,0.89862776,0.9002343,0.5520287,0.109316625,1.4505668,0.82800215,0.3241965,0.5703462,1.1441445,0.08830759,1.2635612,1.3441224,1.271374,1.2712995,1.3860986,0.98627746,1.142151,0.3975529,1.1395519,0.5691051,0.39429262,1.0173231,1.109258,0.06867276,0.973439,0.09193341,0.35283187,0.92848957,1.0147511,0.73783886,0.24513796,0.85644984,0.20381469,0.8866124,1.0163621,1.094158,1.2219931,1.1812693,1.0815358,1.2468605,0.8441295,0.42456773,0.82577384,0.53862023,1.2803947,0.17104991,0.76515174,0.34555316,0.8721126,0.58011097,0.14732157,0.40944645,0.54660434,0.6376689,0.021991434,1.1086556,1.3790058,1.3702859,0.8100814,1.0830936,0.62254035,0.25012124,0.93993497,0.36417985,0.09451807,1.1760044,0.8939585,0.18678747,1.1016018,0.46945715,0.71627545,0.108499825,0.42588213,0.93694055,1.2735218,0.6924004,0.12256022,0.99134696,0.256813,0.5165472,0.37197378,1.049176,0.24723291,0.16337255,1.3169159,0.050471988,1.1672261,0.905726
206,0.206,1.340326,0.6562638,0.39077628,1.152169,1.2320178,1.0068437,0.1446074,1.2245452,1.100067,0.47314745,1.334726,0.4623805,0.3129452,0.89600396,0.90501225,0.5510194,0.106572144,1.4480134,0.8087919,0.31920078,0.56352985,1.1462231,0.08536967,1.2599293,1.3408121,1.2683185,1.271074,1.3875237,0.9887797,1.1587781,0.39636573,1.1324131,0.56012416,0.38810447,1.0075364,1.1064824,0.0692203,0.9788755,0.09029054,0.34963948,0.92517525,1.0036833,0.73377544,0.2420617,0.85474795,0.1994662,0.87634337,1.0140947,1.0900164,1.2306384,1.1782246,1.086023,1.2375008,0.85171735,0.4274041,0.83862704,0.5443286,1.286725,0.16768493,0.78122014,0.34810182,0.86729735,0.57485306,0.14475942,0.4066087,0.546144,0.6363656,0.022286091,1.1095397,1.3754365,1.3663267,0.79295546,1.0939349,0.61954737,0.2464331,0.95618224,0.36378464,0.09267678,1.1731778,0.8962468,0.18294156,1.0910394,0.45807105,0.7099362,0.10614692,0.4270936,0.94408125,1.2640853,0.6960784,0.11988264,0.98061687,0.25521088,0.5035907,0.36813742,1.0638059,0.2419005,0.16157049,1.3131183,0.049484722,1.1673741,0.9015568
207,0.207,1.3376137,0.65079015,0.37787223,1.1580447,1.2276012,1.0085461,0.1413387,1.2302172,1.0978043,0.47239485,1.3342513,0.46143475,0.3097726,0.88756263,0.8867199,0.5450638,0.10437911,1.4460137,0.8017019,0.3102106,0.5523197,1.1454216,0.08359517,1.2520489,1.3369759,1.2617769,1.2722918,1.3871495,0.99410236,1.1560497,0.39848122,1.11961,0.5624135,0.38404852,1.0158751,1.1149743,0.06829441,0.9860278,0.08663133,0.34442088,0.92350173,1.0058433,0.73347026,0.2402753,0.8522767,0.1953254,0.87397903,1.0049275,1.0858035,1.2332332,1.1779021,1.0798254,1.2367547,0.85339963,0.42477843,0.8327791,0.5463395,1.2828125,0.16528219,0.77521175,0.3475618,0.8525055,0.560157,0.14183067,0.39785486,0.54449594,0.6273783,0.017217567,1.105784,1.3724649,1.3628843,0.7886019,1.0953804,0.6156221,0.24612689,0.9542148,0.36629084,0.0899827,1.1821958,0.8977821,0.17950769,1.0957879,0.45612153,0.6976613,0.10286803,0.423784,0.9425252,1.2635502,0.6942897,0.1166548,0.96750444,0.25084186,0.49866965,0.3585379,1.0746635,0.2374234,0.15909313,1.3112257,0.049114972,1.1656675,0.89668804
208,0.208,1.3309588,0.644304,0.37380475,1.1705496,1.2231393,0.9954737,0.13856322,1.2265412,1.1048546,0.4724018,1.334179,0.4508846,0.30530515,0.8873609,0.8753193,0.5374037,0.10255459,1.4477854,0.7929851,0.30775547,0.54917294,1.1588637,0.08231954,1.242629,1.3332195,1.2545635,1.2697014,1.3923124,1.0157927,1.1555462,0.3953623,1.1233914,0.5451572,0.38550878,1.0261191,1.1192449,0.06859639,0.9726999,0.0844901,0.34041086,0.93092024,1.0034119,0.7334592,0.23275694,0.86136204,0.19186498,0.8837054,1.0081184,1.0943489,1.2330656,1.1922115,1.0755194,1.2421523,0.8576595,0.42526463,0.8415001,0.536283,1.2799971,0.16193536,0.77773654,0.35007867,0.85196227,0.5549236,0.13878201,0.39343297,0.5427841,0.6159483,0.019090362,1.1169597,1.3741797,1.3608143,0.7751798,1.0955209,0.6219443,0.23935673,0.95978045,0.3666501,0.087386586,1.1790693,0.89943564,0.17615442,1.1008319,0.44616055,0.6953799,0.09923669,0.41956243,0.93856686,1.2718548,0.6951394,0.11354662,0.9677961,0.24728496,0.48996234,0.3536105,1.0712706,0.23182635,0.15535215,1.3124864,0.045635454,1.1581942,0.8883567
209,0.209,1.3206412,0.6439575,0.3734772,1.1653409,1.2131579,0.9947902,0.13578802,1.2276847,1.0962845,0.4641814,1.3321615,0.44983852,0.3000493,0.89379567,0.85140526,0.5442427,0.10048933,1.4504027,0.78527796,0.30898568,0.5346493,1.1496944,0.08070603,1.247673,1.3414791,1.261208,1.2682782,1.3915334,1.017432,1.1641201,0.37958524,1.1245061,0.54999524,0.38278693,1.0185946,1.1291225,0.06760402,0.9648611,0.0817059,0.336352,0.9257956,0.9956739,0.7279005,0.22862981,0.8631452,0.18730617,0.8782061,1.013819,1.0912085,1.2401248,1.1923031,1.0720669,1.2387496,0.8707641,0.4258308,0.8354115,0.5411168,1.2849247,0.15863448,0.7809127,0.35598993,0.8379677,0.5461939,0.13590458,0.39439723,0.5393673,0.6052653,0.013140745,1.1174912,1.3765856,1.3622063,0.76920176,1.0874795,0.620289,0.23808509,0.9487001,0.36360422,0.08555106,1.1649314,0.90411204,0.17493622,1.0824106,0.43584627,0.69595796,0.09664318,0.41514966,0.92671365,1.2682703,0.681627,0.11067589,0.9785696,0.2413134,0.47619557,0.35075164,1.0597703,0.22840475,0.15327348,1.3178538,0.041092835,1.1631362,0.88410795
210,0.21,1.3104067,0.6508228,0.36462167,1.1637448,1.2249715,1.0121193,0.13299215,1.2294427,1.0806105,0.46477735,1.3309479,0.45058805,0.29564974,0.8868347,0.84095114,0.53988564,0.098331094,1.4482603,0.77988845,0.3074712,0.525232,1.1459012,0.080336995,1.2377297,1.3412215,1.2625104,1.2652676,1.38496,1.0159724,1.1671311,0.3801285,1.123046,0.54587513,0.37160453,1.0271643,1.1300615,0.066384375,0.9641823,0.07816316,0.33111206,0.928074,0.9988727,0.7327761,0.22523607,0.8656297,0.18487938,0.87968516,1.0272031,1.0941617,1.2458245,1.2019162,1.0715964,1.2423519,0.8605504,0.42283082,0.84312195,0.52829105,1.2886236,0.1545647,0.79275626,0.35397908,0.8399251,0.54215837,0.13313764,0.38642463,0.5300291,0.58657086,0.006151526,1.1023431,1.3834711,1.3532405,0.7521733,1.077372,0.6389206,0.2347557,0.92957413,0.35732257,0.081485026,1.1677816,0.8884072,0.1718292,1.0870477,0.432402,0.7023479,0.095923305,0.41231492,0.92717767,1.2607696,0.67597705,0.10765829,0.98277664,0.23533155,0.46587327,0.3498157,1.0595531,0.22326614,0.15136251,1.3204757,0.0419654,1.1507623,0.88281566
211,0.211,1.294628,0.6551134,0.357302,1.1609315,1.2239844,1.0083877,0.13021666,1.2183999,1.0857795,0.45377305,1.3266388,0.4409973,0.2918034,0.8830812,0.8323687,0.53237545,0.095142454,1.4479866,0.77776426,0.3040292,0.5197075,1.1435554,0.075606585,1.2274449,1.3463453,1.2620407,1.2766455,1.3829799,1.0156959,1.1644131,0.37698132,1.1131017,0.5534484,0.37167484,1.0256057,1.1288567,0.06522372,0.9710406,0.07644426,0.3263552,0.93508047,1.0108718,0.72412807,0.22167975,0.8476627,0.18163423,0.8726478,1.0111132,1.0990359,1.2405529,1.2021952,1.0779716,1.2411677,0.8437188,0.41856107,0.8422317,0.514044,1.2905174,0.15179317,0.78353417,0.3465934,0.8380756,0.53159845,0.1303706,0.38254946,0.5275936,0.5858187,0.007441741,1.1009192,1.3795587,1.3533112,0.73954,1.0745134,0.63749355,0.23193447,0.9416895,0.35673362,0.08013774,1.1750966,0.88324624,0.1691328,1.0772812,0.42854944,0.6904934,0.093542084,0.40347165,0.9313671,1.2627078,0.66675323,0.10598961,0.9937159,0.23110275,0.4559462,0.34671012,1.0635475,0.21949054,0.14878508,1.3154866,0.04215639,1.1525607,0.8851552
212,0.212,1.280269,0.64697737,0.35645497,1.157866,1.2285172,1.0041322,0.12751766,1.2168201,1.0802708,0.44791237,1.3264499,0.43259236,0.28866625,0.87713563,0.8313151,0.52426606,0.09351153,1.4483774,0.7664473,0.30313933,0.5045516,1.1411455,0.07521314,1.2223638,1.3435655,1.2577113,1.2776124,1.3807218,1.0169069,1.1715853,0.3741228,1.1114261,0.55406404,0.36788216,1.0257186,1.1375703,0.062286906,0.9635916,0.074567534,0.31876087,0.9304894,1.0294065,0.73131484,0.2179216,0.8445196,0.17778723,0.88263696,1.0196308,1.0899149,1.2374756,1.1992233,1.0755872,1.2390342,0.83857745,0.4206873,0.8494664,0.51044744,1.2843775,0.14840591,0.7794241,0.33495727,0.83559775,0.531301,0.12757444,0.38045913,0.52130663,0.5765223,0.010418767,1.1097845,1.380798,1.3413217,0.7361363,1.0754194,0.6340027,0.2263372,0.92913836,0.35358307,0.07787044,1.1777782,0.8871765,0.16641545,1.0828207,0.42547923,0.67029685,0.091761276,0.3985135,0.92348236,1.2719885,0.6650161,0.1034613,0.99052054,0.22677967,0.44763577,0.3435428,1.0652936,0.21490218,0.14656416,1.3173587,0.04116945,1.1499202,0.8844367
213,0.213,1.2769829,0.6425909,0.35410413,1.154667,1.2289582,1.0052127,0.12490229,1.2163625,1.0687273,0.44872993,1.3257087,0.428239,0.28887698,0.88866425,0.82025826,0.5308052,0.092879616,1.450311,0.76719373,0.30039364,0.5033359,1.1582849,0.07528363,1.2150064,1.3435224,1.2704024,1.2712703,1.3782204,1.0178499,1.1669179,0.36557257,1.1209782,0.54448205,0.36291462,1.0302885,1.1328456,0.059693184,0.9665876,0.07352315,0.3113159,0.93822026,1.0200936,0.72610146,0.21289967,0.83013904,0.17404003,0.8807443,1.0164206,1.0899085,1.2333664,1.198926,1.0731572,1.2360168,0.82660836,0.41893893,0.8479203,0.50620073,1.2877067,0.14534806,0.7569472,0.33463854,0.8333403,0.5261668,0.12493072,0.3780327,0.5140941,0.5709076,0.009013737,1.1012537,1.383466,1.3370734,0.726238,1.0836003,0.6368491,0.22086868,0.91556036,0.35156593,0.07557517,1.1816854,0.8725961,0.16273025,1.0803277,0.42913526,0.68061054,0.08867361,0.3924741,0.9283628,1.2690022,0.64873016,0.10011749,0.98343474,0.22208291,0.44686124,0.33487552,1.0417246,0.21019788,0.14317018,1.3102401,0.040356986,1.1485757,0.8904066
214,0.214,1.2736149,0.65095365,0.35200092,1.158937,1.241169,0.9940088,0.12190186,1.2168516,1.0630792,0.44551143,1.3355027,0.43326595,0.28717446,0.8863654,0.8193576,0.5261324,0.091355376,1.4492196,0.7669542,0.30170742,0.50097156,1.1536494,0.07329507,1.2123897,1.3448784,1.2674425,1.2735289,1.3811971,1.0200131,1.1743965,0.3656788,1.1356231,0.5322873,0.3665665,1.0206535,1.1297426,0.05638784,0.97301805,0.07213938,0.30671102,0.9457455,1.0229114,0.71866417,0.20919746,0.83793837,0.17081158,0.8760138,1.0170286,1.0910295,1.2276738,1.2009027,1.0780594,1.2459885,0.8299121,0.42386484,0.8407309,0.5087879,1.2792991,0.14263426,0.75120384,0.3324988,0.8227376,0.5181035,0.12203643,0.37433892,0.50352997,0.55427146,0.004797122,1.0910007,1.3846223,1.3282413,0.73483104,1.0790532,0.6238748,0.21740595,0.9129311,0.34940833,0.07325028,1.1811814,0.8702442,0.16038561,1.0793284,0.4280235,0.6717598,0.08549584,0.3953601,0.9272098,1.2781336,0.6506509,0.09799622,0.9717516,0.21560355,0.45406052,0.32551464,1.0402042,0.20393646,0.13991438,1.310788,0.03852387,1.1433061,0.88385105
