,Date,alpha=-10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
793,0.793,-1.5934358,1.2493525,0.6642366,0.63005936,1.1625485,0.53692627,0.9388147,1.7070129,0.8536932,1.345128,0.83455056,2.0454886,1.1516645,1.0832385,0.595242,2.1250534,1.3757753,1.1731455,0.16236939,1.5399038,0.8346991,0.76983035,1.1221856,0.90887797,0.8033844,1.0288538,1.3411286,1.5324019,1.2956778,0.3647355,0.6405256,0.33526334,2.1835566,-0.12541488,0.3815943,2.0006664,1.3106549,0.22390145,0.94198555,0.97372156,1.2861856,0.37881532,0.90269214,1.0386986,0.8692877,0.05361372,0.8571963,1.0049152,1.7631608,1.1965533,1.9031715,0.9506902,1.1488317,1.0363631,0.78593814,2.1324446,1.4343306,1.5674764,0.07258582,0.082555026,-0.14017747,0.96016556,1.0286726,0.5920212,0.83896375,0.2145841,1.0320196,0.5292473,1.1841501,0.77588373,1.8801085,-0.18208525,0.3947264,0.6738403,0.0717644,0.79871225,0.99683636,0.44340676,1.5693492,1.1399171,1.4417238,1.7141794,2.1015635,1.5157676,1.5326409,0.96972334,1.3639657,1.64702,0.67746985,1.0909388,0.53404665,0.025760582,0.7052747,0.3176495,1.2199708,0.7335899,2.1162245,1.1494412,1.5636085,1.6368343,1.3421077
794,0.794,-1.5886034,1.3163661,0.69846505,0.7950828,1.0714962,0.5507678,0.83311045,1.6869725,0.9355021,1.4383144,0.929409,2.046738,1.2452834,1.0118445,0.64571893,2.129328,1.3514255,1.0860339,0.26348585,1.4814062,0.9439799,0.6675532,1.0658182,1.0175995,0.7681114,0.92374223,1.2874095,1.6393445,1.1816922,0.3155839,0.6081721,0.46795875,1.9262244,0.022166274,0.2716575,2.05239,1.124992,0.32757843,1.0023928,1.015824,1.3190821,0.34054878,0.99204373,1.0465211,0.8712639,0.13029347,0.91234314,1.0017226,1.8030454,1.1107107,1.9939115,1.0134752,1.218134,1.0556815,0.97633946,2.0993633,1.3319467,1.5719904,0.08864822,0.0915452,0.029614642,0.86324805,1.1186168,0.46324056,0.75509787,0.23709321,0.92113554,0.3774816,1.0300556,0.54706484,1.9121288,-0.19062446,0.5424406,0.8858387,0.101794526,0.74321306,1.0225047,0.5817914,1.4998043,1.223297,1.4422894,1.8301635,2.024585,1.3920262,1.5779687,1.0068191,1.3479201,1.7679722,0.66930145,1.0461801,0.571414,0.15044852,0.78983104,0.42025977,1.2709149,0.78011936,2.2920017,1.1840032,1.5051343,1.6789622,1.2414943
795,0.795,-1.5274539,1.2597836,0.7492703,0.83720845,0.9420666,0.47189927,0.79677135,1.6293768,0.98898,1.2620875,1.182935,2.0876727,1.2130963,1.031204,0.5328758,2.0528092,1.3394821,1.1129811,0.2313885,1.4025328,0.9977456,0.5261769,1.1030346,1.0528053,0.62149745,0.8826181,1.3368464,1.6234269,1.2373102,0.4467902,0.67533195,0.5937583,2.1642644,0.12794513,0.2700039,2.177314,1.1679143,0.05901673,0.98196614,0.93230987,1.4434336,0.41924658,0.9030847,0.931999,0.840266,0.18237254,0.76811385,1.078015,1.6776512,1.1767831,1.9552345,1.1406165,1.0684243,1.1148205,1.1087182,2.0488324,1.2849677,1.644756,0.20392258,0.05025018,0.06446347,0.85621005,1.178527,0.43428832,0.7166369,0.31886873,0.8955266,0.34287858,1.0581332,0.4708077,2.0410116,-0.1580434,0.75622547,0.892017,0.16280714,0.8852901,1.0316199,0.61009735,1.4705678,1.3694181,1.5515218,1.7643276,2.0651958,1.4204963,1.493595,0.98890734,1.5154797,1.6763933,0.69346803,1.0773895,0.6072295,0.24592896,0.99898434,0.40552476,1.3382168,0.84062964,2.3464897,1.1021972,1.637666,1.7074958,1.2030306
796,0.796,-1.4779501,1.1167475,0.72200614,0.88694483,0.9330606,0.48043978,0.67713225,1.5309725,1.0906979,1.0548879,1.3894292,2.160269,1.2541783,1.0794587,0.5459827,2.049723,1.2843174,0.9109014,0.16456951,1.4693661,1.0345556,0.6746954,0.9716726,0.95687556,0.53474367,0.96113557,1.3221211,1.6883277,1.2973878,0.4838424,0.56865925,0.5729263,2.1181948,0.08003422,0.17459139,2.0192401,0.9953209,-0.013540979,0.9971354,0.7570507,1.3549904,0.39610693,0.9613162,0.8115611,0.85473794,0.1838808,0.6580974,0.92756045,1.8145941,1.3233211,1.9816575,1.2469965,0.9280449,1.2188023,1.186744,2.1218648,1.3046534,1.5644885,0.31049055,0.040519528,0.12142575,0.79498035,1.3636802,0.36492887,0.6767354,0.4105774,0.99780583,0.41515085,1.1371641,0.46567214,2.1655388,-0.082333006,0.73838973,0.88777226,0.15865268,0.92955214,1.152343,0.59276295,1.4427987,1.3612864,1.5276493,1.7844661,2.0030804,1.3789837,1.5698284,0.98772883,1.513246,1.6878386,0.7703547,1.060677,0.57439476,0.26718724,1.1481792,0.46863464,1.3244811,0.84574306,2.331522,1.0543641,1.6978899,1.6520218,1.2177128
797,0.797,-1.4502696,1.0821204,0.74095196,1.0067426,0.7816181,0.55103236,0.64567816,1.3984175,1.1223125,1.0972922,1.475799,1.9865229,1.2937881,1.0290117,0.47383615,2.0782628,1.3026965,0.7811764,0.17841047,1.5654634,1.0890282,0.5389191,0.9041829,0.9501387,0.49308732,1.0083036,1.1855117,1.7879721,1.5489775,0.47577745,0.8718189,0.61560667,2.1768506,-0.034334917,0.09904576,2.0835717,0.87767255,0.024473874,1.2464749,0.726321,1.4519964,0.40649465,0.8546001,0.59410745,0.9423616,0.10610764,0.5858876,1.1493113,1.7429564,1.2633713,1.8707236,1.1520379,0.96178716,1.3112233,0.9905303,2.2238839,1.2765226,1.5526224,0.60808915,0.07700193,0.13530517,0.74763864,1.3912266,0.3872204,0.67086625,0.4443648,1.1811112,0.30558237,1.0128953,0.4894571,2.2156675,-0.16608414,0.8741444,0.938505,0.23685874,0.96223366,1.1953423,0.6801872,1.515923,1.4659759,1.5013388,1.7568371,1.9302526,1.266731,1.6684506,1.139159,1.5807742,1.6580966,0.61284214,0.9868728,0.7205903,0.1533485,1.3159395,0.48286307,1.6581123,0.7243009,2.3498287,1.1238443,1.6284263,1.8922638,1.1280869
798,0.798,-1.4417744,0.95515037,0.80192304,0.7891394,0.70206547,0.70098823,0.72168696,1.3409522,1.1181635,0.9810202,1.3606762,1.7865468,1.1819934,1.1285096,0.5790389,2.1357822,1.1838325,0.6855489,0.1482904,1.6221025,0.9150383,0.48947942,1.0438646,0.93306965,0.6007713,1.2099226,1.0566512,1.9993337,1.4973333,0.6141791,0.86578315,0.58867,2.2184238,-0.14506473,0.17743881,2.0123682,0.9963985,0.005753317,1.2755702,0.7319336,1.4455346,0.49185693,0.76146954,0.51756155,0.97672063,-0.06277348,0.56037796,1.0347387,1.7778317,1.3564208,2.0197866,1.1006281,0.84220403,1.2468548,1.0241828,2.077063,1.385614,1.7565471,0.71495867,0.05587223,0.08718752,0.71294427,1.4957763,0.40189,0.7034143,0.54946727,1.1048262,0.17140037,1.0712429,0.46287063,2.2282238,-0.15652117,0.79225504,0.82785726,0.12104325,0.9905832,1.0342956,0.54847556,1.5611024,1.6195254,1.5297408,1.6699075,1.9624913,1.3178009,1.7542527,1.0130671,1.5469768,1.6568568,0.5575977,1.1099483,0.82471275,0.12521088,1.3851403,0.42708942,1.4652594,0.60458064,2.3597052,1.0044433,1.506214,1.8185478,0.9764036
799,0.799,-1.3419367,0.9943168,0.9144445,0.7252523,0.6626232,0.83600974,0.73229855,1.2303959,1.0721463,1.1710311,1.371269,1.8072658,1.3794036,1.0822356,0.65939355,2.0071387,1.0726004,0.56388426,0.22099483,1.6322846,1.0670098,0.42267573,1.0683413,1.071762,0.79615647,1.0366209,1.108488,2.0370047,1.5639864,0.5384003,0.85175246,0.68555474,2.1917243,-0.17833444,0.20804708,1.9511122,1.0713062,-0.007417388,1.3796935,0.702671,1.3715923,0.47669333,0.786822,0.42390198,0.9907914,-0.061521553,0.81072056,1.0095897,1.668614,1.3738068,1.993445,0.95660263,0.77376604,1.2315745,0.8772615,1.9873734,1.3268234,1.7710488,0.6718953,0.009566694,0.10293477,0.66992825,1.6780945,0.31755146,0.5980301,0.4422181,1.1879778,0.1661539,1.0330234,0.48974475,2.3034048,-0.12677695,0.9145748,0.73367894,0.13256265,1.0599468,1.0959454,0.5069068,1.5695889,1.6347151,1.3603172,1.7895628,2.0067012,1.296443,1.6993608,0.87888134,1.5689645,1.7565659,0.45360932,0.89537644,0.93773395,0.08406032,1.4899186,0.5082901,1.6490488,0.55806315,2.5480392,0.97949934,1.5441549,1.8128432,0.9039977
800,0.8,-1.3747102,1.1397291,1.0839165,0.59244215,0.8225844,0.8105321,0.6632136,1.0807188,1.1147171,1.2359418,1.3628583,1.835679,1.3819996,1.0013813,0.6478277,1.9606622,0.8145952,0.45639268,0.3593424,1.7228721,1.0795839,0.37856895,0.9867921,0.91907305,0.97135895,0.94421667,0.94873965,2.0443919,1.4927973,0.4740625,0.7946949,0.68404245,2.0373363,-0.107598916,0.29435953,1.8952564,1.1827626,-0.059615638,1.4514731,0.60390216,1.4494172,0.58746505,0.87028897,0.3491899,1.0324537,-0.05074392,0.81535196,1.0951676,1.5395653,1.3795533,2.091839,0.9899078,0.813906,0.98294556,0.93539554,1.782458,1.1655221,1.7626857,0.7621507,-0.02821431,0.13404861,0.6692364,1.6646326,0.2173181,0.5197421,0.30798736,1.2163975,0.23273881,0.9436466,0.56743944,2.3352034,-0.042463537,0.9600727,0.7084753,0.15436931,1.0274898,0.91930276,0.54394484,1.5821247,1.6199332,1.2444172,1.7530557,1.9652017,1.2876238,1.6200861,0.71221584,1.5153981,1.7300231,0.38091826,1.0237886,0.77952206,0.16067638,1.5280474,0.418551,1.7769263,0.50220597,2.5576112,1.0124189,1.5652812,1.7802612,0.8865218
801,0.802,-1.1721327,1.1601751,1.0752144,0.6555015,0.878889,0.6833944,0.6679586,1.3267224,1.2177162,1.5087318,1.2900133,1.8509122,1.5821736,1.0459596,0.62580675,1.9007878,0.84430677,0.41741234,0.44102737,1.5401796,1.1148393,0.8203278,1.0433284,0.947749,0.8994493,0.96790946,1.0530835,1.9176661,1.4319283,0.67443633,0.7280014,0.9549339,2.1616654,0.047203735,0.05298536,1.9617522,1.0122265,-0.1265183,1.4878668,0.6362572,1.4715532,0.432972,0.999736,0.14460334,0.90205425,-0.03727388,0.8607524,1.1428304,1.3828803,1.4609594,2.0341716,1.1113185,0.766739,0.9748568,0.6123977,1.7862394,1.3389132,1.7468735,1.2326568,0.22284108,0.12858893,0.5986652,1.6825862,0.23908615,0.6297793,0.33557305,1.2996927,0.13817981,0.8073805,0.27367017,2.525756,-0.064797424,0.9852469,0.6363282,0.23018008,0.9588947,0.87180513,0.6385884,1.6494133,1.968345,1.3019508,1.7055076,1.786839,1.2441503,1.451889,0.62484205,1.624698,1.786076,0.44704956,0.88603985,0.6867891,0.1646728,1.5975885,0.2845198,1.667005,0.42130202,2.4357848,1.0323509,1.8191698,1.8584836,1.1093223
802,0.803,-1.3989861,1.1034715,1.1061711,0.7758168,0.7600738,0.67131937,0.7083694,1.347507,1.1571895,1.4424666,1.072993,1.6919074,1.4661313,0.86397636,0.82692575,1.8294324,0.8555727,0.3358811,0.32693407,1.480951,1.1048157,0.9428191,1.1534188,0.9073315,1.0532296,1.0099274,0.9164154,1.7600808,1.4292898,0.648872,0.64426315,0.89647543,2.155449,-0.006854558,0.109824866,2.0864143,1.1857123,-0.20996077,1.57576,0.6883877,1.4078985,0.46714312,0.80662674,0.12887505,0.7747572,0.043490525,0.8821359,1.1927497,1.6091639,1.4379867,2.113977,1.0749599,0.82282346,1.0003784,0.75157416,1.9128945,1.4230554,1.806234,1.135569,0.25190032,0.23957102,0.52608204,1.6631507,0.28717735,0.5547504,0.4494723,1.2080595,0.025603356,0.7784432,0.13386042,2.4637918,-0.05382428,0.84138304,0.60148716,0.2667852,0.94647896,0.8220784,0.48228842,1.6688269,2.0943003,1.2620972,1.6666998,1.5924633,1.1951504,1.5786867,0.44354185,1.5724732,1.9169707,0.41512877,0.73558736,0.84525216,0.07710975,1.6509827,0.42869136,1.8123182,0.46114337,2.5536394,1.2034359,1.618563,1.954681,1.2005703
803,0.804,-1.355392,1.1649784,1.1762416,0.7286156,0.870802,0.5967424,0.66161126,1.2667698,1.219903,1.4814681,0.90758646,1.5770997,1.3538096,0.8837229,0.7871272,1.7956884,0.8557833,0.4133695,0.16868338,1.5458041,1.1543878,1.0878372,1.2410702,0.9883348,1.0389613,0.9329789,0.88441736,1.6858437,1.376405,0.6170803,0.74271315,0.7486587,2.392912,0.16889106,-0.0060307966,1.9129502,1.2508525,-0.27336305,1.3973222,0.67969406,1.2433302,0.44835687,0.6409982,0.07462536,0.6676109,0.009907649,0.6670344,1.2258506,1.7542181,1.4117975,1.9548494,1.2509329,0.9972061,1.0826521,0.7861961,1.9881743,1.6648458,1.8594952,1.2120705,0.3557614,0.31753945,0.45872954,1.7087479,0.17118905,0.68206346,0.5609798,1.3562334,0.095884144,0.8511086,0.14885318,2.60974,-0.068305306,0.97846156,0.5138342,0.26362914,0.9499608,0.7526013,0.3909327,1.5901084,1.8090171,1.2447214,1.4202069,1.5008976,1.0984015,1.5635678,0.5424725,1.6543437,1.7815503,0.3880434,0.63498396,0.76913476,0.10315012,1.5951712,0.36213845,1.8044192,0.6224916,2.5524237,1.1453462,1.5802529,1.879267,1.0780884
804,0.805,-1.3272651,1.2128743,1.2295289,0.8063016,0.9790782,0.38956276,0.739093,1.1001012,1.205383,1.4730668,0.9737466,1.571711,1.4705405,0.95114607,0.8678099,1.664361,0.8564764,0.50072145,0.059341304,1.3240721,1.3096116,1.2321774,1.1830552,1.033325,1.0265919,1.0681922,0.8675639,1.6957822,1.4782115,0.73090386,0.7354632,0.86072433,2.4068809,0.31554312,0.07212997,1.820537,1.4061742,-0.1936787,1.5126384,0.91166997,1.2065648,0.50871223,0.6302472,0.186216,0.7731261,0.05853436,0.81155497,1.3211422,1.5994028,1.3172024,1.951389,1.5413628,1.0340548,1.1112391,0.8597302,2.0189989,1.6345286,2.0175002,1.0608523,0.46148556,0.13266712,0.45931152,1.7575659,0.16724192,0.73207587,0.43714455,1.282711,0.25258768,0.7109341,0.28281072,2.5084949,0.03207963,0.7462274,0.5931946,0.18197402,1.0054557,0.8643807,0.281329,1.7226045,1.7928067,1.3270555,1.373414,1.5561299,0.90281653,1.6040897,0.59467065,1.5223927,1.7982299,0.41266578,0.5663272,0.82952374,-0.032766543,1.6618752,0.39258495,1.8340083,0.66806805,2.523951,1.1037538,1.4459186,1.7617402,0.97403073
