,Date,fOU_H0.1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
525,0.525,-0.48223945,-1.8667747,0.5182214,-3.88475,-5.4318237,-1.9525027,-1.8726865,-4.208055,5.026233,-2.403343,0.43468603,-3.2829418,0.5218299,6.5740056,1.7177249,2.7284305,0.007801487,-3.9076457,-1.7438422,-1.8635094,-4.593318,4.031109,-1.8555552,-3.324717,-4.534725,-3.7278323,0.053052895,-7.495635,-1.8715708,-5.1515985,-3.8753874,2.8208666,-1.739584,-1.8110627,-2.1229293,0.72082376,-2.963865,-1.9394481,-0.5946865,-2.3026736,-6.6915803,-1.8374414,2.9227016,-3.0011344,-1.6417379,-6.4712806,-2.1517122,-1.8640573,-6.996315,-3.6805737,-8.396048,-2.7211988,-2.1927118,0.95663327,-1.6749803,-5.896396,-4.4798574,-1.9281819,-6.4940925,-4.9611573,4.560257,-2.1770394,1.8043913,-2.1186523,2.7296853,-2.76243,-2.1471648,-1.8487495,-3.0398037,1.6367797,-4.7747912,-3.480365,-3.8695188,-2.1530724,3.9602337,-4.6726317,-1.9503251,-3.1212218,-2.8850904,5.6565866,-2.4174879,-3.792506,-4.991662,-7.003102,-5.379834,-0.21031512,-4.5126295,-1.160886,2.1857564,-3.6445,0.6857801,-3.2826147,-4.326863,-2.1989257,6.048267,-2.1171618,-2.6227,-4.531846,-6.801872,-3.7483962,-0.61363786
526,0.526,-0.5700481,-1.8985907,0.6273294,-4.0737047,-5.651575,-1.914704,-1.8356619,-4.294925,5.0238433,-2.4527285,0.019497255,-3.1603625,0.7269772,6.4765596,1.8454309,2.360584,-0.10319966,-3.9716237,-1.7564585,-1.8730876,-4.468495,4.0314207,-1.8446513,-3.3370621,-4.6232524,-3.7911623,0.2673619,-7.568535,-1.8903754,-5.2199907,-3.9817348,2.7404783,-1.7473457,-1.8368864,-2.2271602,0.8340154,-3.107037,-1.979824,-0.39212254,-2.2775993,-6.5935345,-1.8368275,2.96826,-3.0895712,-1.6485567,-6.566133,-2.12946,-1.863569,-6.995893,-3.5739062,-8.418956,-2.9052632,-2.1827002,0.86633027,-1.6723813,-5.696033,-4.3332324,-1.9108845,-6.5591183,-4.815548,4.524282,-2.2242675,1.7064228,-2.1567268,2.6039917,-2.8701735,-2.328246,-1.8521482,-3.006926,1.4693879,-4.803897,-3.4533486,-3.7104688,-2.194504,3.8997402,-4.719936,-2.0192752,-2.9068525,-2.867943,5.8933387,-2.4496741,-3.6612287,-5.2304893,-7.1952534,-5.2104044,-0.45930338,-4.4887295,-1.191669,1.9730631,-3.5263188,0.68259454,-3.173032,-4.343258,-2.123981,5.9995303,-2.1114151,-2.5030253,-4.588935,-6.5488625,-4.0126896,-0.6079463
527,0.527,-0.96732473,-2.010452,0.66016316,-4.0116806,-5.6811943,-1.9322747,-1.7958475,-4.429048,4.9990883,-2.6279583,0.0040232474,-3.0654283,0.7328378,6.427182,1.9273647,2.5197532,0.013561393,-4.0188513,-1.776654,-1.9091017,-4.4777093,3.919591,-1.8401196,-3.3515115,-4.810361,-3.859176,0.09535672,-7.6515026,-1.909864,-5.180639,-4.1028166,2.6986306,-1.740004,-1.8803258,-2.1442087,0.6019217,-3.2703898,-1.991958,-0.25652418,-2.1941686,-6.548135,-1.8506429,2.7707949,-3.1864865,-1.6550664,-6.7756524,-2.1935477,-1.8919129,-6.873652,-3.7016578,-8.666716,-2.925193,-2.2523675,0.909376,-1.673815,-5.6804314,-4.2535253,-1.8817774,-6.27847,-4.863969,4.70289,-2.2424448,1.7680988,-2.0475588,2.576298,-2.932662,-2.404929,-1.8412151,-2.9697113,1.4123228,-4.729586,-3.3306863,-3.590397,-2.2264323,3.9334927,-4.7241316,-1.9688251,-3.0087433,-2.814215,5.848232,-2.3749475,-3.772491,-5.2232985,-7.019806,-5.3189287,-0.22637762,-4.4777927,-1.1775383,1.8575473,-3.5847821,0.68578315,-3.081671,-4.35174,-2.1097312,5.648442,-2.1181364,-2.4514089,-4.6785536,-6.640683,-4.088355,-0.6718067
528,0.528,-0.28168428,-1.947779,0.6817586,-3.902957,-5.869583,-1.9221576,-1.8248185,-4.3264513,4.916651,-2.7100549,-0.06783545,-2.8360698,0.5276508,6.4512076,1.9218593,2.6047971,0.11300251,-3.9388616,-1.7923677,-1.9532999,-4.499968,3.8304188,-1.8505502,-3.3108363,-4.7265224,-3.804943,-0.1351189,-7.592213,-1.9524817,-5.0063066,-4.2749434,2.8856149,-1.7662827,-1.8988625,-2.1720083,0.7620436,-3.2132688,-2.1100585,-0.49518678,-2.2248642,-6.3353567,-1.8722005,2.652593,-3.190425,-1.6591464,-6.4793563,-2.206203,-1.9034704,-7.0370035,-3.8329294,-8.8277445,-3.0666938,-2.2979772,0.6641913,-1.6837907,-5.5860286,-4.178873,-1.864707,-6.150137,-4.9310613,4.773859,-2.3929985,1.8203415,-1.9805713,2.5467153,-2.7144752,-2.466781,-1.8481038,-3.061799,1.3560873,-4.907379,-3.3795068,-3.5081487,-2.2252836,3.8255181,-4.379294,-2.0274446,-3.0291717,-3.0042574,5.955558,-2.365216,-3.6425717,-5.3403487,-7.004678,-5.145646,-0.2831833,-4.454985,-1.2343659,1.6679322,-3.4979959,0.75730854,-3.0374777,-4.344949,-2.0639627,5.7822905,-2.146281,-2.3454716,-4.7527356,-6.5076694,-4.2361608,-0.685367
529,0.529,-0.17011379,-2.0608704,0.85286576,-4.0390944,-5.998442,-1.9126896,-1.8722112,-4.238002,4.689747,-2.5934415,-0.26343918,-2.958602,0.3083121,6.232783,1.9291525,2.4865775,0.06609718,-3.962448,-1.8152449,-1.9905707,-4.5926123,3.6484084,-1.8424486,-3.3624375,-4.4217563,-3.7370758,-0.1723627,-7.6893883,-1.8487061,-5.2567787,-4.2974353,3.0755837,-1.773378,-1.9287928,-2.232783,0.77987283,-3.4263117,-2.1372056,-0.5861541,-2.1313918,-6.376036,-1.9075716,2.7388797,-3.0560596,-1.6558415,-6.4817047,-2.0979064,-1.9751277,-7.0982666,-3.7243228,-8.957587,-2.9899285,-2.2230232,0.5119436,-1.6956246,-5.6692243,-4.2489524,-1.8921957,-6.2895823,-4.711199,4.5323257,-2.4549472,1.5757775,-1.9497106,2.5262158,-2.7137961,-2.2052855,-1.8732958,-3.164793,1.2364123,-4.953048,-3.2873654,-3.5371277,-2.1965768,3.760809,-4.333317,-1.9661312,-3.068798,-3.0502427,6.007581,-2.3409839,-3.9315944,-5.147008,-7.065106,-5.215444,-0.25783762,-4.4465203,-1.260956,1.4831889,-3.3110335,0.7141517,-3.1490371,-4.2157435,-2.0705538,6.002626,-2.1993225,-2.4087496,-4.6846447,-6.446061,-4.457975,-0.73896056
530,0.53,-0.4338256,-2.1320145,0.84854084,-4.166552,-5.992216,-1.8899647,-1.9018987,-4.2229767,4.681701,-2.6615856,-0.29525018,-2.8424816,0.5507662,6.2603216,1.8341091,2.3133533,0.06924678,-3.9351737,-1.8039916,-1.9584854,-4.604906,3.9374387,-1.8684297,-3.2507603,-4.5146236,-3.702206,-0.13222523,-7.7024727,-1.821355,-4.991905,-4.3300915,3.045371,-1.7950519,-1.8691752,-2.2598364,0.7099036,-3.4295425,-2.1548405,-0.6091366,-2.245357,-6.3613186,-1.9090092,2.7480426,-2.8555856,-1.6630173,-6.549815,-2.0636013,-2.0904794,-7.099538,-3.9451833,-9.36461,-2.827828,-2.0787947,0.4337239,-1.7067212,-5.738869,-3.8506851,-1.9168422,-6.1622677,-4.8289347,4.5615935,-2.459223,1.4108708,-1.9123462,2.6043532,-2.6774015,-2.329603,-1.9265863,-3.2315207,1.3474269,-5.0047097,-3.3388212,-3.2446496,-2.2683866,3.5789866,-4.3183737,-1.9515814,-3.0031087,-2.9686813,5.824428,-2.2975078,-3.8298721,-5.0343704,-7.1933613,-5.2573533,-0.26377994,-4.5762076,-1.3119121,1.2938347,-3.2828639,0.54237026,-2.982754,-4.2355523,-2.0265555,5.9016843,-2.18052,-2.4733942,-4.740378,-6.47043,-4.4700136,-0.8284307
531,0.531,0.6505002,-2.0992024,0.90021914,-4.1149373,-6.178666,-1.8430295,-1.8952495,-4.3177214,4.8084426,-2.6437976,-0.29275927,-2.8578677,0.43781415,6.154642,1.7377646,2.2896125,0.10381008,-4.003237,-1.8024029,-1.9362682,-4.565674,3.9963915,-1.866928,-3.2457943,-4.6306286,-3.6516368,0.085032165,-7.7646375,-1.7956827,-4.88375,-4.1976686,3.152447,-1.7554411,-1.9187449,-2.1666522,0.6959191,-3.408745,-2.054069,-0.4186413,-2.1813736,-6.1851416,-1.8907092,2.8906436,-2.7156196,-1.6707406,-6.5934334,-2.12409,-2.0565536,-6.8594465,-4.0060244,-9.2875595,-3.117483,-2.1465702,0.60123754,-1.7016721,-5.8123994,-3.6618943,-1.9847441,-6.1119285,-5.121979,4.448065,-2.4088857,1.4680899,-1.9677508,2.6427288,-2.4740932,-2.1984432,-1.8621022,-3.2878633,1.290623,-5.128923,-3.4351556,-3.310985,-2.2661602,3.6286917,-4.263906,-2.0389345,-3.1279328,-3.1039813,5.926701,-2.255147,-3.7694228,-5.044033,-7.2797265,-5.182747,-0.34148058,-4.578432,-1.3084503,1.2843239,-3.4216774,0.70093197,-3.242481,-4.2337728,-2.0628285,6.018412,-2.1497796,-2.7425961,-4.8311462,-6.511914,-4.3773994,-0.76052
532,0.532,0.82425725,-2.0472324,1.101203,-4.12407,-6.179247,-1.8805707,-1.9005116,-4.263796,5.0006967,-2.6965759,-0.3263425,-2.9788218,0.19381234,6.1326222,1.8737311,2.3980696,0.06948571,-3.9525747,-1.7889216,-1.9231441,-4.666832,3.8993285,-1.8810053,-3.3533869,-4.7758193,-3.7401724,0.072727926,-7.8055983,-1.8061708,-5.252614,-4.0068097,3.2140067,-1.7361516,-1.9059571,-2.149144,0.4690275,-3.327672,-2.0999718,-0.40015024,-2.132453,-6.1760364,-1.9704485,3.1598208,-2.5533507,-1.6638744,-6.8887987,-2.1445508,-2.0167983,-7.0699687,-3.947529,-9.245743,-3.1853333,-2.154582,0.62819177,-1.7013161,-5.7480087,-3.692456,-2.0498857,-5.8568263,-5.3013496,4.4086876,-2.320609,1.6790041,-1.8784236,2.6089222,-2.4251828,-2.0861611,-1.8429395,-3.272097,1.0834088,-5.152306,-3.4681897,-3.3181012,-2.2608907,3.3080182,-4.1753135,-2.0428536,-3.3058367,-3.1173286,6.153599,-2.3288298,-3.569441,-4.8823347,-7.3275204,-5.281987,-0.4026533,-4.707126,-1.3192078,1.3998646,-3.3264105,0.71857727,-3.3282576,-4.3312607,-2.1632407,6.0210867,-2.004507,-2.7233193,-4.8841424,-6.3923736,-4.411691,-0.88355356
533,0.533,0.00023542291,-2.0791287,1.1080891,-4.0980473,-6.078809,-1.8594846,-1.9213449,-4.2926564,5.358516,-2.6154883,-0.16163062,-3.1572826,0.27538,5.96076,1.809515,2.482434,0.27135476,-4.015142,-1.8239487,-1.8505777,-4.619366,4.046625,-1.8892367,-3.3526185,-4.590435,-3.7453218,-0.017048948,-7.83864,-1.8016108,-4.997825,-4.0431376,3.1190698,-1.7133268,-1.9392711,-2.2484658,0.22350769,-3.4832945,-2.0835385,-0.5020351,-2.0176592,-6.038547,-1.9962457,3.238729,-2.6449807,-1.6694504,-6.8565116,-2.0700266,-1.9492439,-7.2450395,-3.7140293,-9.373473,-3.4002767,-2.0683143,0.6425296,-1.7113655,-5.794842,-3.6573741,-2.0618453,-6.0211334,-5.154965,4.4455466,-2.369318,1.476939,-1.8346131,2.6285815,-2.3273854,-2.148379,-1.843426,-3.3304038,0.92637897,-5.28599,-3.3160121,-3.6009858,-2.373224,3.2938266,-4.1887093,-2.0644977,-3.2981322,-3.1922402,6.0828266,-2.2996948,-3.396785,-4.8269463,-7.302985,-5.403905,-0.32682812,-4.7599945,-1.347572,1.4465054,-3.133877,0.67809147,-3.4358008,-4.513867,-2.0977983,5.8535132,-2.0396905,-2.9394608,-4.9040737,-6.2613,-4.4761033,-0.8989599
534,0.534,-0.28209874,-2.0481217,1.1848903,-4.1643977,-6.045616,-1.894929,-1.9579581,-4.2379413,5.27986,-2.5540838,-0.020909062,-3.066165,0.12712863,6.182364,1.823227,2.3150973,0.059641726,-4.1512,-1.8368199,-1.8554335,-4.6091304,3.9316552,-1.8979179,-3.4826283,-4.553469,-3.6950746,-0.07243046,-7.8028836,-1.8012754,-4.798192,-3.977533,3.062865,-1.7335383,-1.9569873,-2.3288488,0.46006206,-3.6262622,-2.0610979,-0.44667265,-2.0585563,-6.009277,-2.0045712,3.253157,-2.6916518,-1.6726024,-6.92017,-2.0057826,-1.9812241,-7.31849,-3.7836075,-9.451708,-3.5552979,-2.0622156,0.672586,-1.7306612,-5.937276,-3.673031,-2.101313,-5.702986,-4.8523045,4.4446282,-2.3980644,1.4011346,-1.8190931,2.5379484,-2.4816282,-2.1092358,-1.8302426,-3.4575229,1.0767001,-5.2438464,-3.4843297,-3.5739331,-2.474371,3.231655,-4.0754037,-2.0828753,-3.1624813,-3.06208,6.3263364,-2.2103934,-3.3265102,-4.6543107,-7.1331143,-5.4119115,-0.31170872,-4.7894173,-1.3275148,1.1966,-3.1364412,0.56228876,-3.271463,-4.486588,-2.061486,5.658364,-2.076375,-2.8841488,-5.147405,-6.3588276,-4.592738,-0.8435124
535,0.535,1.2241377,-2.1180038,1.1568278,-4.2620625,-6.234511,-1.8651887,-2.0038853,-4.3426347,5.3944564,-2.5703294,-0.14395519,-3.2586937,0.060605846,6.1991615,1.9343423,2.5101006,-0.073744856,-4.3411965,-1.815565,-1.8578945,-4.7552776,4.109166,-1.9118856,-3.6789017,-4.519038,-3.6906648,-0.40749347,-7.925148,-1.7989115,-5.0185823,-3.8119583,3.18676,-1.7419014,-1.9616348,-2.476963,0.4558131,-3.553215,-1.9868834,-0.65747184,-2.1241148,-6.074844,-1.9845579,3.368495,-2.6522,-1.6828063,-6.8153105,-1.9963778,-1.9611726,-7.1122494,-3.7436264,-9.697997,-3.7045655,-2.0782223,0.47153556,-1.7293963,-5.9749618,-3.6759062,-2.131629,-5.818298,-4.8398247,4.367201,-2.3653908,1.3673928,-1.8862165,2.5381992,-2.5227723,-2.126048,-1.8152344,-3.4255924,1.0847874,-5.334278,-3.556898,-3.711137,-2.478942,3.1702607,-3.9952803,-2.036799,-3.0449114,-3.0159624,6.3067183,-2.1232615,-3.2869494,-4.8166494,-7.2486,-5.438629,-0.535744,-4.785765,-1.2712342,1.1340384,-2.931496,0.58221346,-3.3718443,-4.3485537,-2.0460963,5.4302883,-2.087455,-2.8647487,-5.285341,-6.539103,-4.877194,-0.7826002
