,Date,ar1_short_memory,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
66,0.066,-0.7427289,6.495277,9.237502,-10.912681,4.433011,-12.758152,-3.331117,-2.0190842,10.204811,-6.40491,4.0123234,1.6574407,3.1454024,3.4063604,15.984382,9.469438,-7.7875533,15.440319,-1.7886032,-1.1403058,-1.2661474,-0.045542903,7.1329346,-3.7517524,3.0842252,8.243063,-3.5626059,2.6914246,3.7599812,8.203722,-1.4156364,-3.0824091,19.74575,0.63655204,3.2877648,0.07309856,-4.932775,5.407931,5.473108,-12.593653,-4.3466005,1.4367307,-11.577752,3.2202108,2.8818846,-2.40534,-9.971557,9.13359,-3.1707363,2.7994878,3.811346,-1.8196901,1.6271713,10.821275,0.11561435,-2.269712,-5.3050346,-17.306707,18.210972,-13.114081,1.5788866,2.5910325,-4.608744,8.442672,-8.6636095,11.2804165,-6.306748,2.076963,-4.903058,4.6303535,5.3210526,-0.38965,10.786526,1.1572006,5.4565573,5.900799,-4.027894,-5.467129,-5.8948693,-5.5514946,-7.770248,-7.342824,-0.4259982,-10.392117,12.501214,3.3534148,5.687287,2.0242186,14.724293,-18.186794,2.5129423,-1.7321343,8.826356,13.224614,11.908556,11.638939,10.6737995,-4.3233385,-1.3626362,-11.372916,13.336892
67,0.067,-0.24051291,5.4644823,6.82354,-12.626766,4.2539744,-13.626581,-2.7536814,-2.0685186,12.670759,-6.9758596,5.6333475,2.4794588,4.369441,3.757288,15.232386,10.329709,-7.198213,17.337732,0.21838108,-1.0498883,-0.6314157,0.79233235,8.424679,-2.4950073,2.292255,9.253306,-3.336167,1.6331085,2.0995345,8.363232,-0.9963526,-2.8160968,18.813435,0.2433185,3.5208964,2.0989456,-4.8987317,7.1478777,3.7801685,-13.29842,-4.302963,1.1757848,-10.872843,3.2918458,3.8126142,-2.8415036,-10.680982,11.080583,-3.2597108,2.8534472,2.5861526,-2.6763606,2.55805,11.208183,0.9535058,-2.4991446,-6.296035,-17.494146,17.236292,-14.04444,2.04525,2.4180875,-5.534961,9.85276,-9.878586,10.488503,-5.932561,1.3485545,-2.9389205,3.2211273,5.4682827,-0.3734326,11.432042,2.5889857,5.2954154,4.1184654,-5.541025,-5.654236,-4.6837697,-5.6489134,-8.790824,-7.631774,0.9397191,-11.658806,13.806195,2.877518,6.2406545,1.5930943,13.971991,-18.32105,1.199765,-0.32745624,8.482228,13.728185,13.195664,12.627153,11.758594,-4.225881,-2.8760083,-11.443978,12.41701
68,0.068,0.5537261,5.42689,6.129458,-11.5069,3.6327708,-12.410213,-2.8668203,-3.2812128,11.191861,-6.917466,3.951153,2.3324118,5.3904095,4.3767505,15.37453,9.836806,-5.120364,16.003523,0.7926704,-0.8251859,-0.2660776,0.91531235,7.653347,-4.170197,2.3880434,11.175514,-3.6100984,1.0470612,3.6105251,10.810173,-0.7708021,-3.2880733,20.056524,-1.4533021,3.2221704,0.7180914,-2.3791718,7.1472044,4.0590296,-12.802315,-4.996561,2.189605,-10.215817,5.0015173,3.9847646,-4.1937804,-10.616106,11.60926,-2.7924786,2.6706276,2.413967,-4.1131377,2.460791,9.760483,0.62302893,-2.3901474,-6.320832,-18.633202,17.460985,-14.383045,0.9459252,1.9255455,-7.263188,9.936365,-10.580704,8.641506,-7.43499,0.4880777,-4.688769,0.56101733,5.426526,1.6162528,12.61438,2.463949,6.741116,4.4875565,-5.730404,-6.985878,-4.323355,-5.2062697,-9.290595,-9.246095,0.8539918,-11.8779125,13.807895,3.3432775,7.034464,1.5280734,14.521045,-19.07246,1.5187736,0.039823078,7.55638,13.855482,13.136091,13.201183,10.539731,-3.0933201,-2.5267339,-13.313358,13.246586
69,0.069,-0.6771342,5.3158407,3.891307,-11.598274,3.562285,-11.826086,-3.5965958,-2.4920633,11.324372,-6.6063457,4.1700363,3.0711608,5.90757,4.3138723,16.792852,10.947581,-4.633376,16.978,2.1997085,-1.0482278,-1.2123743,0.613505,7.570589,-2.9639199,2.818673,11.760538,-3.8186877,1.4103895,4.632866,12.848105,-1.6742237,-3.9274268,19.221947,1.5067356,1.3017132,-0.0675895,-2.942068,9.165043,5.1326995,-11.303038,-5.2162886,2.6113105,-8.633633,5.850745,3.5822957,-4.2870126,-12.23321,10.111509,-0.299765,2.524218,1.4975128,-4.3824024,2.4664526,9.465318,1.1299448,-1.0140978,-7.404536,-18.41005,18.170652,-15.783943,-0.4383896,1.2868978,-8.121102,10.348436,-12.549204,9.565779,-6.159996,0.4537849,-5.2958245,-0.40414932,4.2918863,-0.13078305,11.586342,2.2098997,5.4868326,3.213045,-6.533937,-7.5401726,-4.050584,-5.869465,-9.202502,-8.24886,2.7413254,-10.277837,14.124403,2.6950238,5.995255,4.5973873,15.526795,-18.579357,0.33132926,-0.8128806,8.097658,15.895406,12.5013685,13.07329,9.511385,-3.8936095,-4.4657187,-13.444131,13.262321
70,0.07,-0.8186504,4.4322743,1.2290314,-11.00385,2.7514286,-12.43686,-2.5456803,-1.5474515,11.7806635,-8.287725,4.2248664,2.2042067,4.3874526,3.5615752,18.015633,10.953623,-3.6886086,17.751747,0.15794924,-2.2490263,-0.048982836,0.4862117,6.934192,-2.7624393,4.3913836,12.790397,-3.584953,1.432976,7.447409,13.052901,0.20289007,-2.5836163,19.624474,1.3676118,1.082514,0.21745664,-4.620756,9.73841,3.8701067,-10.591641,-4.9533825,3.3429353,-10.465211,5.69391,1.9441923,-2.8988502,-10.81519,9.929436,-1.0736401,1.9169483,1.4989138,-4.6494784,1.4389187,10.871013,2.6328354,-2.0002408,-6.8072147,-18.044355,17.54036,-16.004528,-0.39266625,1.9760218,-8.280307,12.088703,-12.979443,8.948508,-6.1501174,0.8764788,-7.181244,-1.1240143,3.4105072,-0.28049666,11.310324,2.447134,6.0416384,3.1460645,-6.022879,-8.1804905,-3.9261007,-7.132138,-8.58166,-8.022974,3.6476653,-10.411156,14.896042,1.6099362,5.7264767,4.816717,15.967039,-18.78099,1.4396608,-2.310373,8.299813,16.992262,10.813735,14.73445,8.811242,-3.1768267,-5.087675,-12.480127,12.940128
71,0.071,-0.40361485,3.8687325,2.9757998,-11.177334,3.1981192,-12.906011,-1.443562,-1.036438,12.360621,-6.4133453,4.0064473,1.6069684,4.903418,4.0165606,16.126299,11.661773,-4.0456324,18.026253,0.97148293,-3.9347744,1.6690172,0.51538616,8.149595,-3.3441808,3.9787068,13.140775,-3.522178,1.6175547,7.7217283,13.846479,0.70786434,-3.154368,19.450344,0.25440547,2.9512222,-0.95768577,-3.460595,7.551227,5.1855373,-10.308032,-4.561155,6.21099,-11.5332575,5.300227,3.3252869,-3.831879,-11.871117,11.2971,0.5863527,2.7066863,1.820306,-6.926355,2.6506982,11.627821,2.4810784,-2.99378,-8.610204,-19.79521,17.392422,-17.73229,-1.4487501,2.8892107,-7.5352926,11.191632,-13.932627,9.512234,-7.130037,0.37082815,-6.817742,-0.116580404,3.048396,0.34302765,11.316821,4.605953,6.735885,2.152148,-7.079477,-5.9488516,-3.8834643,-7.303705,-8.705402,-6.0959663,3.2915807,-8.596386,13.933214,2.5498853,7.217267,3.6816936,16.696339,-18.147783,1.2312378,-2.377046,7.9694333,16.910181,11.477185,15.468736,7.9849977,-1.6432474,-7.2590632,-11.587733,13.479259
72,0.072,0.35224518,2.6078231,4.788904,-10.768624,4.1909633,-12.686063,-2.1865811,-2.4726088,11.336376,-3.8899128,3.5669653,1.6759133,4.9162426,2.5195463,16.990093,11.221479,-3.8553858,19.053114,1.51335,-3.5127306,1.1427169,2.2124662,10.398789,-3.0803914,5.386923,15.208663,-4.1205425,2.507268,8.348477,15.547307,0.2601453,-1.1537553,20.748161,2.2601964,3.7528925,-1.7046885,-3.5408893,6.8588114,5.2617383,-9.187721,-3.779078,5.3241115,-9.535107,5.5723853,2.1559885,-5.7401695,-10.227003,10.188451,-1.947346,2.7514002,3.2594194,-6.400461,2.3651142,10.178151,1.6424787,-3.5457363,-7.906304,-19.114573,17.90348,-17.653713,-1.178395,4.448853,-6.3708954,11.26985,-15.279513,10.760513,-7.0480657,0.72031504,-8.51373,0.6524454,2.143319,-0.21717459,9.276325,5.16315,8.348208,3.0641463,-8.082976,-4.955807,-4.5285707,-8.582424,-9.248509,-3.8751216,2.8446362,-7.579373,16.34813,1.5783403,9.5625305,3.879308,16.708519,-17.762772,1.1391616,-1.467746,6.966369,16.62956,9.831006,16.329472,9.068733,-1.4736549,-7.5498476,-12.34049,12.815215
73,0.073,-0.70855486,2.514172,2.6542382,-9.822803,3.1959867,-13.087618,-2.7658796,-0.53020275,12.244441,-3.3032348,4.358374,1.9451842,6.313311,3.0152001,16.967892,10.246606,-3.753457,19.895515,0.9191465,-3.1901608,1.6820223,1.2873969,9.806094,-1.9782624,5.210085,14.96424,-4.490211,2.5526824,8.467425,17.167845,1.1646161,-1.3614373,20.158688,1.9607985,3.1966755,-2.4595923,-3.1706946,6.9506907,6.6883454,-9.768192,-1.3417803,3.7700279,-8.992508,5.836548,2.20077,-9.4366,-10.095012,10.363785,-1.5135295,1.2504301,2.877428,-5.897876,2.2217772,8.565786,1.1160324,-4.94855,-8.614937,-19.56214,17.082308,-17.90113,-0.16383684,3.5713203,-6.85423,10.679827,-14.507619,10.20099,-5.284589,0.5037393,-8.907279,0.7840128,4.492553,-1.6121941,9.96058,5.1380963,6.8298187,3.522304,-5.833344,-4.323606,-5.257323,-7.9663057,-8.169663,-3.599781,1.9704902,-9.311407,16.270523,1.5194324,10.618511,3.4063826,15.131235,-18.102737,3.7492452,-2.243083,5.7477217,17.892982,9.549095,15.876865,9.202052,-0.8661255,-7.7516356,-12.5590725,11.897698
74,0.074,1.5232751,1.0827632,3.0328379,-9.974055,3.3598285,-15.013534,-2.0277834,0.1284486,10.814024,-2.7236557,5.7883763,3.2454243,6.0259585,2.7245555,16.047665,10.051399,-3.8855495,19.03918,-0.5686471,-3.7226048,0.68360204,0.0859546,10.695189,-1.185947,6.052646,13.613758,-1.8984172,0.6376388,7.296913,17.899687,1.5478047,-2.1614118,20.879028,1.9985642,4.0412273,-3.0223541,-3.1753476,6.330344,7.777489,-9.369381,-1.5665152,3.9000688,-8.881799,6.297553,3.0515609,-8.736621,-11.542711,9.891938,-1.7460126,-0.16116056,1.7114941,-6.5100913,2.6782174,7.4315877,0.6862976,-5.3296504,-9.465961,-18.744066,17.583675,-16.476711,1.1020446,4.3625126,-7.199034,10.800988,-15.411532,10.537337,-6.9608426,0.7090587,-8.884416,1.6971819,6.3568716,-1.3729198,13.006514,4.455019,6.8266873,2.4037652,-6.86768,-4.4821725,-6.838101,-6.2526293,-9.792773,-4.9517317,2.8694272,-9.800544,16.327984,1.3016751,9.685462,2.3871224,13.57947,-18.93054,5.344781,-3.577899,5.696607,17.325928,9.814615,18.244818,9.778324,-0.12557417,-6.7694206,-12.705926,12.282988
75,0.075,1.1800591,-0.48488116,3.5911474,-9.245195,2.8880255,-15.831822,-2.2899542,-0.47162247,9.9122305,-4.286658,7.404774,2.9559906,5.1191654,2.6799653,17.767054,10.425007,-3.8330963,17.329353,-0.28544194,-4.3613963,2.7175508,0.6434085,10.489959,-0.616234,6.6610336,12.067951,-3.1771967,-0.33967388,7.394777,17.74229,2.47864,-1.7486488,21.588646,2.5026479,4.504147,-3.0517876,-2.3266027,6.0980883,6.7445455,-7.951275,-4.5414724,2.337868,-8.941764,8.317169,2.0401492,-9.7657,-13.241288,10.288239,-0.61372346,-1.0687897,1.0705383,-6.3628316,1.8125801,6.4377747,2.4320726,-6.9148073,-9.245055,-20.714691,18.884928,-17.878466,-0.42324746,6.91996,-5.482797,10.451551,-14.948282,14.040922,-6.879291,-0.5422173,-7.9445314,1.8707945,2.2991374,0.13847134,13.051958,3.61858,6.90732,1.7848904,-6.966176,-3.212223,-7.7146173,-6.5485654,-9.293871,-3.4861467,3.3685265,-9.001934,15.453066,1.029523,9.693333,1.7991962,14.572601,-19.526543,4.6591234,-1.947516,4.9086,17.034561,10.630133,18.088049,11.213587,-1.2700951,-7.2965913,-12.379726,10.621576
76,0.076,0.34491652,-1.6299787,4.0326343,-10.027698,2.2804961,-17.14184,-3.305952,-1.5123885,11.656927,-3.6836681,7.6128078,1.9630241,5.208324,2.8275661,18.543764,11.106029,-6.295302,17.983868,-0.7068332,-6.3854494,3.2182379,-0.20284599,8.930851,0.07373824,6.4355044,13.138088,-1.5635208,0.3823303,5.7582865,16.222101,3.3653617,-0.7117936,20.979393,2.5892806,3.5533147,-4.802014,-0.97837037,5.3213897,6.873786,-8.268673,-4.0040293,2.4718652,-9.12412,8.077357,-0.61735773,-9.054086,-12.202793,10.504471,-0.92419416,-2.1137269,1.195776,-6.199895,3.0494819,6.5949717,0.2868245,-4.474949,-8.765035,-19.814825,18.973993,-18.594595,0.17569137,8.450719,-5.780735,11.087713,-16.10445,14.792098,-4.4341187,1.4390881,-8.485251,-0.62452334,1.332953,-0.70561236,13.5573435,4.969705,6.8265514,1.6583784,-6.56127,-4.4040375,-7.5164123,-5.9550366,-10.076695,-3.541558,2.2291248,-9.026735,16.563726,1.9031854,9.840813,2.9204478,13.632418,-18.414997,4.97114,-3.9109344,3.3911357,16.261045,9.5147,18.321878,9.475967,-0.95438737,-7.1157765,-11.804461,10.2570915
77,0.077,0.9586995,-2.3291774,3.7238388,-9.948097,2.8207295,-18.43508,-3.3177173,-3.689644,12.428436,-3.6816378,6.486761,1.08119,5.6883807,2.332214,20.839851,11.545433,-7.4452057,18.420887,0.13995704,-3.8558664,3.0120506,-1.14745,11.5099325,3.2828896,5.3570304,13.54456,-3.1095898,-0.31600404,6.561653,18.107395,3.7200856,1.176663,20.321056,3.246968,5.030018,-4.159068,-1.8511065,6.4982805,6.42507,-7.364779,-2.7022529,2.5750833,-9.454036,7.1870966,-0.85992295,-8.769353,-12.241603,8.90256,-0.31139913,-3.1517406,2.0597534,-5.5332937,1.522471,7.9748664,0.045382433,-4.0371284,-7.7875357,-18.818134,19.1086,-19.141764,1.0907736,7.8357162,-5.711746,12.000811,-16.556412,15.190791,-4.5265126,0.66976947,-9.088221,-3.4164314,1.6574788,-1.426412,14.100597,4.82373,7.0181904,4.0937862,-5.7864785,-4.041015,-7.2024784,-5.4776707,-8.679575,-3.628963,3.4356775,-7.60368,15.856334,2.6956615,9.716769,1.6582198,14.234441,-18.162666,4.381157,-4.0773034,3.6329968,15.504997,9.431778,19.530815,10.743715,-0.7379732,-6.658848,-12.910031,10.011325
78,0.078,-0.7211265,-2.1898572,4.214534,-9.04094,4.1648192,-17.948704,-3.9804506,-3.4292512,13.206784,-3.2982755,5.050268,1.2762765,5.5584025,1.1595994,20.395256,9.316086,-7.7243996,18.30149,0.95149344,-5.7658234,1.6598521,-2.0822172,11.092137,3.1229782,6.298732,11.860886,-1.1472226,1.2734033,7.853099,17.194641,0.648148,0.25917223,20.907639,3.4646614,5.7006,-3.1404912,-2.1055896,6.821616,7.0655046,-7.3252716,-2.3066669,2.816556,-10.483633,8.678864,-1.4381695,-7.4994597,-13.198609,7.83088,-0.46474004,-3.3478756,2.7703278,-5.0022616,0.6671432,8.508859,1.6012636,-3.044995,-9.242404,-18.468113,18.732307,-19.133728,0.647358,7.932412,-6.2402315,10.316967,-17.457806,14.959649,-3.4403167,1.9424403,-8.5492735,-3.6967523,1.380515,0.5440121,14.361092,5.2015333,8.330689,2.4279196,-6.6823773,-5.6947803,-8.582303,-5.5980563,-9.735594,-3.9065259,6.302613,-8.338616,17.302864,2.372683,9.058731,1.0811605,15.720157,-18.257574,3.3959575,-3.0677783,3.7000794,15.529449,9.275188,21.038605,12.066803,-1.7121296,-7.5600104,-13.0932665,11.36952
79,0.079,0.606746,-2.3294332,3.2625217,-10.415747,4.813402,-17.337984,-4.3931727,-2.921108,13.176616,-2.570155,3.842723,0.973244,4.4644227,2.6317067,20.01781,7.607594,-8.373115,18.551884,2.2008212,-5.771246,0.53246623,-2.2503748,11.601992,2.8147402,4.071838,11.572035,-1.8572435,1.7805765,7.147877,18.176884,0.55059093,1.4758595,21.650759,4.3249674,6.9208097,-1.9136183,-3.280366,6.311476,6.5081854,-5.2147555,-2.021489,2.7282138,-9.497272,10.446292,-0.78027743,-6.16471,-11.806149,7.817951,0.15733445,-5.468888,1.5806103,-6.2473297,0.09691738,7.577648,3.016959,-3.1560776,-9.062371,-17.733904,19.638998,-20.468351,-0.51028556,6.5578423,-6.124682,10.407401,-16.846546,14.495011,-3.1268747,3.8327467,-7.964926,-4.4327455,1.6185558,-0.06664971,14.46457,5.364963,7.690217,2.0492241,-8.548798,-5.405777,-11.074124,-4.5652285,-10.65958,-1.9129947,5.295079,-9.174873,18.18716,1.6132922,10.272505,-0.4070617,15.564318,-18.866884,2.3711312,-4.1147456,3.1531935,14.3028145,10.207567,21.409586,12.731594,-1.5063565,-8.297663,-14.428233,12.368406
80,0.08,-0.1718536,-1.3316073,1.4385879,-8.860578,4.5012712,-18.732897,-4.585334,-2.5808375,12.8049755,-0.42517158,4.8497677,1.6274306,5.147759,2.673964,19.365128,7.2379704,-8.093592,17.525576,2.8680415,-5.8744364,-0.49755603,-1.8414981,11.901783,3.9738383,3.9481633,10.449235,-1.9542081,0.8670887,6.5356264,17.943737,0.60800576,1.4899839,20.349802,4.1347075,4.600927,-1.2152826,-3.1113787,6.910496,7.1389103,-4.810147,-1.1078161,2.853689,-9.715732,11.551112,-1.7046169,-5.121154,-11.859943,7.625924,1.1730249,-7.1527843,0.43889153,-8.005103,0.14367643,7.987365,2.3098168,-4.3486586,-7.9024444,-18.156086,18.47487,-18.625975,-1.7395625,6.787868,-5.707272,10.97267,-18.309824,15.332381,-2.070493,3.2750652,-8.597778,-5.1927085,2.274884,0.58396524,13.6388035,5.315501,6.8624105,2.0058477,-7.932824,-5.4247656,-12.092202,-3.2742944,-11.069627,-2.357985,5.5275145,-9.55303,16.434383,1.8670287,12.995228,0.13841045,15.84352,-18.672056,4.132073,-4.833101,5.3374047,14.88723,9.524136,17.93881,13.259754,-1.3004724,-7.0111847,-15.293652,12.840577
81,0.081,-0.75129384,-1.4745433,2.7577453,-7.8198223,5.8764467,-20.243908,-5.377985,-1.7521731,12.390156,-0.7500357,5.31114,3.4955812,6.028669,0.97649795,20.21041,5.419468,-7.8456254,17.501892,1.3573552,-5.443684,-1.4034177,-0.22855341,12.95256,3.0915437,4.407077,11.13388,-1.7119831,0.16889691,6.4337263,16.914827,0.9376163,1.2226381,20.063143,4.6828604,3.5569181,-3.0134401,-5.7150836,4.927744,7.3185673,-6.30962,0.35550502,3.9365537,-8.909331,10.257881,-2.0677023,-4.1892996,-11.510878,7.1787896,1.3668233,-5.893549,0.12361672,-7.5757504,0.68309885,7.7646174,2.471555,-6.296748,-8.680526,-17.149328,20.033064,-19.202091,-1.1185434,6.283837,-5.1035533,10.16633,-18.876497,15.585892,-1.3007377,2.4125068,-7.8411946,-5.515496,2.671312,0.77060163,12.056537,7.1393986,6.9864817,2.9186423,-8.652169,-3.7991886,-11.231253,-1.6839893,-12.340636,-1.166623,5.165287,-11.394419,17.275015,-0.041787244,11.436787,0.06422307,16.82478,-18.027103,5.548704,-2.990623,4.226582,13.067222,10.582158,16.450958,12.006624,-2.6873312,-5.0609922,-16.523132,11.463405
82,0.082,-1.0544573,-0.60432345,3.0091987,-9.215211,4.2545853,-19.452284,-5.0785165,-3.5604236,11.637027,-2.5644255,5.1673946,2.3909357,7.636229,2.0057423,19.99398,5.3679643,-6.5063562,18.063314,2.76317,-4.6032443,-0.5727734,1.2452986,12.127806,3.0306964,4.380985,9.583218,-0.527975,1.0314525,7.331231,13.62634,0.631641,2.0781212,18.638708,5.482586,1.7938126,-1.0280727,-5.817981,4.368641,6.801028,-4.5472636,1.6245469,4.0680103,-10.777342,9.873988,-3.9009328,-4.228507,-12.55464,8.767299,-0.50777453,-4.466704,0.4812128,-7.271842,1.208471,8.175416,3.3432412,-6.5228014,-9.410286,-18.832972,18.86187,-18.19297,0.14532962,8.009597,-6.7080584,8.140563,-17.868961,16.357426,-0.97364944,1.6349621,-7.98701,-7.3644757,2.9010854,-0.110667236,13.444307,6.7704897,7.631385,2.7676637,-8.205926,-4.8328695,-12.724183,-1.9337573,-13.325872,0.7321139,3.7647629,-13.038819,15.294506,-0.355586,10.3045,-0.54984874,17.143997,-19.351576,6.4170513,-2.1415467,3.6866903,13.944565,9.934503,15.561313,11.824117,-2.5853631,-5.8316584,-14.567415,9.901563
83,0.083,-0.9890018,-2.6388216,4.4419823,-8.13672,4.0952973,-18.365223,-3.6755474,-2.8227296,11.457368,-2.3466578,3.5246062,3.4398172,8.261576,2.4388542,19.146187,3.8162413,-7.573763,18.897602,2.715545,-2.9430413,-0.8992744,1.458823,11.045172,3.307516,4.266897,8.342174,-0.45260292,-0.7372484,6.9119735,12.702916,0.62782675,2.2764504,16.807842,7.2782836,3.3202667,-0.26304105,-6.3924704,4.9720016,5.8954644,-5.5207834,1.8079245,2.8539865,-10.336517,9.220066,-5.838979,-3.995315,-12.0097,8.719237,0.0588701,-5.6793904,0.04372748,-6.880589,-0.29870388,8.932704,3.482073,-8.720185,-9.395927,-17.798405,19.25833,-18.275637,0.012078218,8.15987,-8.041706,9.186662,-18.637186,17.648457,-1.7130343,1.2660456,-7.182797,-7.0463624,2.2408574,0.7523707,14.188943,7.1490054,8.061614,1.1633861,-9.50704,-5.1993885,-12.071341,-0.7045061,-13.540597,1.4672946,4.569049,-12.339023,16.828136,0.07749482,10.8342085,-2.4705796,18.051641,-19.453922,6.9194875,-1.5023714,1.18606,13.110816,9.179373,16.552471,12.581378,-2.4663436,-5.9205656,-13.77428,7.899565
84,0.084,0.5771783,-3.6273134,3.5439138,-9.325018,3.1384969,-19.372902,-3.1711826,-2.3219674,11.245282,-3.0711813,2.8883598,6.4095654,8.443453,3.2745872,20.645039,1.3052778,-5.1335793,18.795237,2.3923001,-4.318026,-1.1401291,0.78151006,9.540201,4.965531,4.00061,8.489705,-1.0705532,-2.3873024,7.7581334,11.467524,0.8714401,1.9860779,18.065903,7.859052,3.920436,0.1261087,-5.76042,3.5530634,6.299091,-5.3723083,3.2611122,3.825201,-10.364098,10.788966,-5.177618,-4.7837067,-9.918854,7.415382,2.5023124,-5.4998217,2.5808997,-5.65799,-1.3858389,9.030882,2.9990046,-8.6131115,-9.963231,-18.417536,18.92837,-18.546253,0.5453618,8.5679035,-7.711043,8.051023,-17.679853,18.117085,-1.4117022,2.0593677,-6.997309,-7.945551,1.270493,0.49743918,14.528122,6.3455787,8.409632,1.7673306,-10.149409,-2.6680186,-11.617076,-2.0846,-13.591722,-0.99873024,4.3844953,-13.79066,17.556131,-0.58423537,9.309052,-1.9560213,17.661926,-16.814913,8.252086,-4.2470317,0.37025392,14.451019,7.336758,16.927975,13.186741,-2.4150033,-5.705214,-12.157834,7.5499845
85,0.085,-0.4791024,-3.6492875,3.3336973,-8.064468,1.5317007,-19.527151,-3.0684729,-3.3204927,12.1201105,-3.0707731,2.0844705,7.351028,9.163709,2.0717094,20.253162,0.7507722,-5.977937,18.67497,1.826958,-5.3967943,-0.5269852,-0.38709417,7.31545,3.7749527,4.4796324,8.934668,-2.517774,-2.36221,6.690406,12.947764,0.19103962,0.95901495,16.965647,9.501521,2.7623136,0.41352794,-6.910236,3.8109984,6.491072,-5.0789185,1.6958301,3.217051,-9.129106,10.318977,-4.4194713,-5.2722454,-9.268682,6.336064,3.6973274,-6.709333,2.1591012,-5.356966,-1.4525254,10.90053,2.1584826,-9.7540045,-12.614672,-17.530684,18.519312,-18.2598,-0.34769708,10.221711,-9.109754,8.130664,-17.088537,18.298092,-2.552537,1.5322423,-8.247287,-9.501794,1.4474665,-0.36598608,13.62369,6.0235877,9.971152,0.50133216,-10.184424,-2.7611442,-10.379584,-2.0136898,-12.835717,-0.60206336,3.7516594,-13.8787565,17.225496,-1.9636767,8.331352,-1.3409319,18.743261,-17.81921,9.304744,-3.2864296,0.47268608,15.370914,7.5690303,15.244517,12.899089,-2.9360216,-4.673262,-12.67193,6.3792353
86,0.086,-1.0276581,-3.2099721,4.4343257,-7.1485224,4.06795,-18.555197,-3.5965261,-4.151056,11.957993,-5.288866,1.6356294,8.170543,7.7252364,3.7833085,20.101189,-0.57353264,-7.899394,17.553635,0.689356,-4.240829,-0.6166702,-0.17824817,6.8353095,3.9261024,3.0724807,10.124334,-1.7727015,-2.354387,7.2794075,12.380637,-0.8387583,1.3628464,16.174389,10.534462,4.04737,-0.48527116,-7.438818,3.812093,5.815568,-4.6940107,1.8861369,2.8357625,-9.021157,9.649508,-6.4833207,-6.379352,-9.0216875,4.9574494,4.45831,-5.882193,2.8868768,-7.3891697,-0.16627532,10.897264,4.327268,-9.85733,-13.011354,-16.106497,18.469172,-18.751675,0.6047444,9.208269,-8.446616,8.437834,-17.183966,18.772057,-3.0811293,3.5946207,-8.975389,-8.866236,2.2553825,-0.89623004,14.008259,3.0666325,10.645344,0.39544562,-8.799964,-1.6443641,-12.396693,-1.5296671,-12.544342,-1.3689679,2.356046,-13.645799,16.36728,-2.2909606,7.683631,-0.880935,18.11779,-16.899115,9.809243,0.31813368,-1.2641612,13.806522,6.0235667,15.303021,13.799134,-2.2061892,-4.2356215,-13.150655,6.26172
87,0.087,-1.1458683,-3.461693,3.608799,-7.3065476,4.652285,-19.50223,-3.989946,-3.8287048,13.386491,-6.6360617,2.029882,6.9686766,8.163265,4.9840345,20.331898,-1.102812,-9.115227,18.540623,2.0213137,-4.7503023,0.39801297,1.4570372,6.103881,3.3993912,2.1905522,10.742717,-1.34381,-1.735321,5.862311,11.458555,-1.7598279,-0.25644994,16.361715,10.3715515,2.209974,-1.1142079,-7.0344586,4.2327423,5.4703107,-6.2509604,1.4409401,4.4878564,-8.082103,9.441706,-6.500575,-7.0564837,-10.300223,5.6502185,5.187918,-6.987715,1.4512877,-7.166375,2.9710245,10.762917,4.4851933,-10.07406,-12.364717,-14.738609,16.965786,-18.38267,-0.486659,10.598319,-6.476119,6.273875,-14.936967,17.147627,-4.3468823,2.7478447,-9.850444,-10.518068,2.7520766,-1.1403489,13.923174,4.31571,9.7583685,0.023359708,-9.376831,-1.2745672,-13.412958,-1.7237183,-12.252799,-0.32006565,2.8485594,-13.931587,14.833534,-0.8605734,7.600698,-0.98134035,18.098448,-16.205713,8.879175,1.6669742,-0.44152874,14.896824,6.9498577,15.874736,12.495649,-1.210618,-4.3174415,-11.844428,6.6201587
